Traffic_Level,ID,Delivery_person_ID,weather_description,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,temperature,humidity,precipitation,Distance (km),TARGET
High,A79,MYSRES010DEL01,clear sky,Drinks,motorcycle,37,4.5,12.321.214,76.621.094,12.431.214,76.731.094,20.62,67,0,22.84,4.416.666.667
High,3FD0,INDORES19DEL01,clear sky,Snack,motorcycle,22,4.9,22.745.536,75.893.106,22.855.536,76.003.106,23.32,43,0,26.6,4.948.333.333
High,1EC4,PUNERES12DEL02,clear sky,Buffet,scooter,29,4.6,18.520.016,73.830.547,18.600.016,73.910.547,22.96,48,0,15.99,4.078.333.333
High,3511,CHENRES03DEL02,overcast clouds,Buffet,motorcycle,30,4.1,13.091.809,80.219.104,13.141.809,80.269.104,28.4,82,0,22.03,5.038.333.333
High,DF33,GOARES09DEL03,broken clouds,Buffet,scooter,37,4.3,15.303.897,73.914.336,15.393.897,74.004.336,28.81,73,0,23.3,3.783.333.333
High,656,JAPRES010DEL03,clear sky,Snack,scooter,34,3.5,26.921.411,75.793.604,27.011.411,75.883.604,23.9,28,0,18.36,37.9
High,8AC2,RANCHIRES20DEL02,scattered clouds,Meal,scooter,33,4.1,2.339.925,85.390.464,2.352.925,85.520.464,21.16,61,0,22.77,3.866.666.667
High,67CC,RANCHIRES01DEL03,scattered clouds,Meal,scooter,36,3.7,23.416.792,85.316.842,23.506.792,85.406.842,21.07,64,0,18.92,3.313.333.333
High,73D1,HYDRES09DEL02,haze,Meal,scooter,27,4.1,17.431.668,78.408.321,17.481.668,78.458.321,23.94,57,0,15.45,39.45
High,4C0E,RANCHIRES13DEL03,mist,Drinks,scooter,24,4.9,23.374.989,85.335.486,23.464.989,85.425.486,21.21,78,0,17.33,49
High,CCF,PUNERES18DEL02,clear sky,Buffet,motorcycle,29,5,18.593.481,73.785.901,18.673.481,73.865.901,22.75,49,0,17.7,3.821.666.667
High,29CF,JAPRES010DEL03,clear sky,Buffet,motorcycle,26,4.8,26.921.411,75.793.604,27.011.411,75.883.604,23.9,28,0,18.36,35.9
High,7C10,COIMBRES09DEL01,haze,Drinks,motorcycle,38,4.2,11.008.638,76.984.311,11.118.638,77.094.311,26.1,65,0,22.51,4.936.666.667
High,252A,BANGRES01DEL02,haze,Meal,motorcycle,37,4.7,12.933.284,77.615.428,13.013.284,77.695.428,22.86,74,0,16.69,43.1
High,7C30,SURRES02DEL02,clear sky,Snack,motorcycle,30,4.6,21.186.608,72.794.136,21.266.608,72.874.136,24.93,43,0,17.99,3.993.333.333
High,88D8,COIMBRES16DEL02,haze,Snack,motorcycle,24,4.4,11.010.375,7.695.295,11.090.375,7.703.295,25.95,65,0,17.37,37.5
High,A3E8,HYDRES13DEL03,haze,Snack,motorcycle,23,4.6,17.431.477,7.840.035,17.521.477,7.849.035,23.7,57,0,22.48,5.061.666.667
High,9074,SURRES04DEL02,clear sky,Drinks,motorcycle,38,4.3,21.173.493,72.801.953,21.253.493,72.881.953,24.93,43,0,15.56,4.303.333.333
High,C88,RANCHIRES08DEL01,mist,Meal,motorcycle,28,4.8,23.353.783,85.326.967,23.423.783,85.396.967,21.26,78,0,16.38,3.946.666.667
High,343E,RANCHIRES08DEL01,scattered clouds,Drinks,scooter,29,4.6,23.353.783,85.326.967,23.463.783,85.436.967,21.26,63,0,18,4.388.333.333
High,CF3F,LUDHRES20DEL02,clear sky,Buffet,scooter,37,3.5,30.885.915,75.788.259,30.965.915,75.868.259,23.81,38,0,21.26,3.358.333.333
High,8B9,CHENRES14DEL03,mist,Drinks,motorcycle,29,4.6,13.026.279,80.174.568,13.086.279,80.234.568,28.35,81,0,13.58,4.766.666.667
High,3FBF,BANGRES08DEL02,haze,Snack,motorcycle,28,4.8,12.906.229,77.596.791,12.956.229,77.646.791,23.43,73,0,13.98,4.171.666.667
High,8D73,HYDRES010DEL03,haze,Meal,scooter,38,4.8,17.428.294,78.404.423,17.488.294,78.464.423,23.88,57,0,16.83,45.6
High,5B9B,RANCHIRES010DEL01,scattered clouds,Snack,scooter,21,4.7,23.354.422,853.329,23.464.422,854.429,21.26,63,0,17.44,3.821.666.667
High,5DE6,BANGRES15DEL01,haze,Buffet,scooter,31,4.2,12.975.377,77.696.664,13.045.377,77.766.664,22.52,74,0,19.23,3.851.666.667
High,8CB4,BANGRES010DEL03,haze,Snack,scooter,30,4.8,12.933.298,77.614.293,13.023.298,77.704.293,22.73,74,0,17.91,4.993.333.333
High,706B,MUMRES12DEL01,clear sky,Meal,motorcycle,39,4.7,19.207.222,72.972.281,19.317.222,73.082.281,28.97,52,0,21.95,4.406.666.667
High,C439,GOARES08DEL02,broken clouds,Buffet,scooter,35,4.4,15.556.561,73.763.633,15.686.561,73.893.633,28.69,66,0,24.53,4.323.333.333
High,91F4,RANCHIRES06DEL02,scattered clouds,Drinks,scooter,34,4.8,23.357.804,85.325.146,23.487.804,85.455.146,21.22,63,0,22.26,53.85
High,B35F,INDORES19DEL03,clear sky,Buffet,motorcycle,22,4.8,22.745.536,75.893.106,22.835.536,75.983.106,23.24,44,0,19.05,38.95
High,DA83,GOARES16DEL03,broken clouds,Buffet,motorcycle,26,4.5,15.498.603,73.826.911,15.558.603,73.886.911,28.94,70,0,12.54,3.728.333.333
High,4D4C,RANCHIRES18DEL01,mist,Drinks,motorcycle,25,4.8,23.351.489,85.324.253,23.461.489,85.434.253,21.21,78,0,18.52,44.9
High,D1FE,BHPRES17DEL03,clear sky,Meal,motorcycle,26,4.8,23.218.998,77.373.573,23.278.998,77.433.573,22.46,42,0,13.89,3.606.666.667
High,9BCF,INDORES05DEL03,clear sky,Snack,motorcycle,34,4.2,22.727.021,75.884.167,22.817.021,75.974.167,23.23,44,0,19.08,3.888.333.333
High,66C0,RANCHIRES05DEL02,mist,Drinks,motorcycle,28,4.5,23.355.164,85.324.097,23.435.164,85.404.097,21.17,78,0,15.49,4.373.333.333
High,E230,ALHRES01DEL02,clear sky,Drinks,scooter,36,4,25.454.648,81.834.502,25.534.648,81.914.502,25.19,43,0,15.56,4.316.666.667
High,E1DB,KOLRES14DEL03,haze,Buffet,scooter,38,4.8,22.552.996,8.835.231,22.642.996,8.844.231,28.01,65,0,17.29,3.993.333.333
High,966F,INDORES13DEL01,haze,Meal,scooter,20,4.9,22.745.049,75.892.471,22.815.049,75.962.471,23.21,60,0,16.64,3.313.333.333
High,364A,SURRES18DEL03,mist,Buffet,scooter,21,4.9,21.149.834,72.778.666,21.239.834,72.868.666,24.94,73,0,16.89,39.6
High,267C,BANGRES06DEL03,haze,Drinks,scooter,22,4.7,12.979.096,77.640.625,13.069.096,77.730.625,22.15,74,0,18.4,4.373.333.333
High,DBE7,KNPRES01DEL03,clear sky,Drinks,electric_scooter,39,4.2,26.483.672,80.320.708,26.543.672,80.380.708,25.62,42,0,14.22,4.256.666.667
High,AFF7,PUNERES07DEL01,clear sky,Meal,scooter,33,4.8,18.546.947,73.900.626,18.616.947,73.970.626,23.09,48,0,15.98,4.161.666.667
High,61D6,JAPRES08DEL03,clear sky,Meal,motorcycle,27,4.9,26.910.262,75.783.013,27.000.262,75.873.013,23.72,28,0,17.26,3.111.666.667
High,66D6,CHENRES17DEL01,overcast clouds,Buffet,scooter,28,3.3,13.045.479,8.023.311,13.115.479,8.030.311,28.45,82,0,18.38,44.95
High,C2E6,GOARES13DEL01,broken clouds,Snack,motorcycle,35,4.7,15.506.205,73.766.668,15.616.205,73.876.668,28.9,68,0,22.97,5.073.333.333
High,6535,COIMBRES11DEL03,haze,Drinks,motorcycle,35,4.7,11.001.753,76.986.241,11.091.753,77.076.241,25.99,65,0,17.97,4.363.333.333
High,1024,RANCHIRES06DEL01,mist,Drinks,motorcycle,35,4.7,23.357.804,85.325.146,23.427.804,85.395.146,21.25,78,0,23.65,57.75
High,B70B,INDORES08DEL02,haze,Buffet,motorcycle,20,4.1,22.725.748,75.898.497,22.775.748,75.948.497,23.08,60,0,13.69,3.548.333.333
High,2C73,JAPRES14DEL01,clear sky,Buffet,motorcycle,35,4.3,2.688.842,75.800.689,2.699.842,75.910.689,23.95,28,0,20.53,4.383.333.333
High,30A7,MUMRES19DEL01,smoke,Drinks,electric_scooter,23,4.9,19.131.141,72.813.074,1.917.114,72.853.074,28.93,54,0,10.35,4.738.333.333
High,D9D1,ALHRES12DEL01,clear sky,Snack,motorcycle,31,4.6,25.443.994,81.860.187,25.513.994,81.930.187,25.3,44,0,16.02,3.718.333.333
High,9F73,BANGRES04DEL02,haze,Meal,electric_scooter,33,4.6,1.298.041,77.640.489,1.311.041,77.770.489,21.69,73,0,23.97,4.126.666.667
High,54F8,BANGRES20DEL03,haze,Meal,motorcycle,31,4.8,12.972.161,77.596.014,13.032.161,77.656.014,22.58,74,0,11.84,3.961.666.667
High,579C,MYSRES07DEL02,clear sky,Snack,motorcycle,21,4.5,12.325.461,76.632.278,12.455.461,76.762.278,20.23,67,0,25.51,4.508.333.333
High,8187,HYDRES03DEL02,haze,Buffet,motorcycle,39,3.5,17.422.819,78.449.578,17.502.819,78.529.578,23.68,57,0,16.52,4.426.666.667
High,76A0,CHENRES19DEL01,mist,Snack,motorcycle,31,4.6,12.986.047,80.218.114,13.056.047,80.288.114,28.53,81,0,16.51,3.886.666.667
High,3D24,COIMBRES16DEL02,haze,Snack,motorcycle,33,5,11.010.375,7.695.295,11.140.375,7.708.295,26.19,65,0,25.22,5.031.666.667
High,6.30E+09,PUNERES09DEL01,clear sky,Buffet,motorcycle,29,4.9,18.536.562,73.896.485,18.606.562,73.966.485,23.09,48,0,18.87,43.25
High,4D40,PUNERES06DEL01,clear sky,Snack,motorcycle,25,4.8,18.546.258,73.904.337,18.656.258,74.014.337,23.58,47,0,22.85,42.65
High,2DFB,INDORES14DEL01,clear sky,Buffet,motorcycle,30,4.6,22.761.593,75.886.362,22.831.593,75.956.362,23.18,44,0,17.05,4.041.666.667
High,A310,VADRES03DEL01,haze,Snack,scooter,35,4.3,22.32,73.17,22.43,73.28,25.94,57,0,23.45,4.336.666.667
High,ED4,COIMBRES07DEL01,haze,Buffet,motorcycle,28,4.6,1.096.185,76.971.082,1.103.185,77.041.082,26.01,65,0,16.24,37.3
High,57B9,PUNERES07DEL02,clear sky,Snack,motorcycle,28,5,18.546.947,73.900.626,18.626.947,73.980.626,23.39,47,0,17.13,45.2
High,1A32,PUNERES13DEL02,clear sky,Meal,motorcycle,31,4.7,1.856.245,73.916.619,1.861.245,73.966.619,23.09,48,0,12.48,3.391.666.667
High,5FDD,BANGRES12DEL01,haze,Meal,motorcycle,35,4.1,12.939.496,77.625.999,13.049.496,77.735.999,22.36,74,0,20.88,4.563.333.333
High,B6F5,SURRES12DEL02,clear sky,Buffet,scooter,37,4.6,21.183.434,72.814.492,21.263.434,72.894.492,24.93,42,0,16.73,3.653.333.333
High,5.40E+02,RANCHIRES07DEL01,scattered clouds,Meal,motorcycle,28,4.9,23.359.407,85.325.055,23.469.407,85.435.055,21.25,63,0,19.08,3.698.333.333
High,583,VADRES05DEL02,haze,Meal,motorcycle,29,4.6,22.310.526,73.170.937,22.440.526,73.300.937,25.91,57,0,24.93,4.063.333.333
High,5B17,RANCHIRES07DEL01,scattered clouds,Snack,motorcycle,23,4.8,23.359.407,85.325.055,23.469.407,85.435.055,21.25,63,0,19.08,4.096.666.667
High,B97A,JAPRES06DEL03,clear sky,Meal,motorcycle,24,5,26.911.927,75.797.282,27.051.927,75.937.282,23.94,29,0,28.09,4.558.333.333
High,1429,BANGRES01DEL02,haze,Buffet,scooter,24,4.8,12.933.284,77.615.428,12.983.284,77.665.428,23.26,73,0,13.11,3.878.333.333
High,57B2,BANGRES19DEL02,haze,Drinks,motorcycle,26,4.4,12.914.264,776.784,12.994.264,777.584,23.15,74,0,18.36,5.438.333.333
High,5436,BANGRES11DEL03,haze,Snack,scooter,29,4.4,12.934.365,77.616.155,13.024.365,77.706.155,22.77,74,0,17.57,46.1
High,8FF8,PUNERES18DEL02,clear sky,Snack,motorcycle,23,4.7,18.593.481,73.785.901,18.673.481,73.865.901,22.75,49,0,17.7,39.65
High,5354,COIMBRES12DEL02,haze,Drinks,motorcycle,23,4.7,11.000.762,76.981.876,11.080.762,77.061.876,26.01,65,0,16.18,45.1
High,7511,MYSRES15DEL01,clear sky,Buffet,motorcycle,31,4,12.352.058,7.660.665,12.462.058,7.671.665,20.51,67,0,23.28,3.511.666.667
High,51B0,MYSRES17DEL02,clear sky,Snack,scooter,23,4.7,12.326.356,76.619.103,12.456.356,76.749.103,20.23,67,0,26.19,42.1
High,73A3,MUMRES02DEL01,clear sky,Meal,motorcycle,31,4.6,19.221.315,72.862.381,19.291.315,72.932.381,28.81,53,0,14.75,3.206.666.667
High,17AB,RANCHIRES08DEL02,scattered clouds,Drinks,scooter,30,4.2,23.353.783,85.326.967,23.483.783,85.456.967,21.23,63,0,21.4,5.146.666.667
High,556D,PUNERES18DEL01,clear sky,Snack,motorcycle,39,4.1,18.593.481,73.785.901,18.703.481,73.895.901,22.51,48,0,21.63,47.7
High,A288,JAPRES02DEL03,clear sky,Drinks,motorcycle,20,4.6,26.914.142,75.805.704,27.004.142,75.895.704,23.93,28,0,16.25,4.276.666.667
High,DB93,KOCRES06DEL03,few clouds,Buffet,motorcycle,22,4.8,9.982.834,76.283.268,10.072.834,76.373.268,24.59,88,0,19.02,4.521.666.667
High,CE06,AGRRES11DEL03,clear sky,Buffet,scooter,34,4.7,27.163.303,78.057.044,27.253.303,78.147.044,25.53,38,0,28.62,3.951.666.667
High,9527,CHENRES02DEL03,overcast clouds,Drinks,electric_scooter,37,4.2,13.086.438,80.220.672,13.146.439,80.280.672,28.36,82,0,14.27,56.2
High,A120,BANGRES11DEL02,haze,Snack,scooter,23,4.9,12.934.365,77.616.155,13.014.365,77.696.155,22.86,74,0,15.95,4.441.666.667
High,2388,SURRES18DEL02,mist,Snack,electric_scooter,26,4.1,21.149.834,72.778.666,21.229.834,72.858.666,24.94,73,0,16.11,41
High,6AE3,RANCHIRES13DEL02,mist,Snack,scooter,26,4.7,23.374.989,85.335.486,23.424.989,85.385.486,21.27,78,0,10.34,40.1
High,E1B4,AGRRES010DEL03,clear sky,Snack,motorcycle,38,4.5,27.163.303,78.057.044,27.253.303,78.147.044,25.53,38,0,28.62,4.188.333.333
High,38D0,VADRES13DEL02,haze,Drinks,motorcycle,35,4.9,22.310.237,73.158.921,22.440.237,73.288.921,25.93,57,0,24.44,49.1
High,9E4C,INDORES08DEL01,haze,Drinks,scooter,29,4.8,22.725.748,75.898.497,22.795.748,75.968.497,23.13,60,0,16.66,4.431.666.667
High,8D5,PUNERES19DEL03,clear sky,Meal,bicycle,29,4.6,18.563.934,73.915.367,18.623.935,73.975.367,23.39,47,0,14.96,3.726.666.667
High,82C6,MYSRES16DEL02,clear sky,Buffet,motorcycle,37,4.6,12.316.967,76.603.067,12.366.967,76.653.067,20.61,67,0,13.43,36
High,B16A,MYSRES12DEL01,clear sky,Meal,scooter,33,4.9,12.284.747,76.625.861,12.354.747,76.695.861,20.61,67,0,16.95,39.1
High,1CAD,RANCHIRES05DEL02,mist,Meal,motorcycle,20,4.9,23.355.164,85.324.097,23.435.164,85.404.097,21.17,78,0,15.49,34.75
High,3EE1,PUNERES18DEL01,clear sky,Meal,scooter,37,4.4,18.593.481,73.785.901,18.663.481,73.855.901,22.68,49,0,15.81,33.1
High,106C,CHENRES14DEL01,mist,Buffet,motorcycle,29,4.6,13.026.279,80.174.568,13.096.279,80.244.568,28.36,81,0,16.71,4.831.666.667
High,4.00E+20,INDORES09DEL01,haze,Drinks,scooter,28,4.9,22.725.835,75.887.648,22.795.835,75.957.648,23.15,60,0,16.74,4.533.333.333
High,9211,MYSRES17DEL02,clear sky,Meal,motorcycle,26,4.7,12.326.356,76.619.103,12.456.356,76.749.103,20.23,67,0,26.19,3.816.666.667
High,85FC,BANGRES12DEL03,haze,Drinks,motorcycle,21,3.7,12.939.496,77.625.999,12.999.496,77.685.999,22.98,74,0,12.58,4.221.666.667
High,95EE,SURRES03DEL02,clear sky,Meal,motorcycle,23,5,21.186.884,72.793.616,21.266.884,72.873.616,24.93,43,0,17.73,35.25
High,5D11,MYSRES04DEL03,clear sky,Meal,scooter,30,3.7,12.3085,76.665.808,12.3985,76.755.808,20.58,68,0,19.64,4.028.333.333
High,B3EE,JAPRES17DEL01,clear sky,Buffet,motorcycle,26,4.9,26.892.312,75.806.896,27.002.312,75.916.896,23.95,28,0,20.18,4.316.666.667
High,5F3B,INDORES20DEL02,haze,Drinks,motorcycle,35,4.7,22.732.225,75.874.765,22.812.225,75.954.765,23.18,60,0,17.09,4.836.666.667
High,9649,INDORES18DEL03,clear sky,Snack,motorcycle,27,4.9,22.753.839,75.897.429,22.843.839,75.987.429,23.26,44,0,18.57,3.791.666.667
High,56C8,HYDRES05DEL03,haze,Meal,motorcycle,22,5,17.433.809,78.386.744,17.493.809,78.446.744,23.9,57,0,14.93,3.781.666.667
High,F4E,HYDRES02DEL02,haze,Meal,motorcycle,38,4.2,1.741.233,78.449.654,1.749.233,78.529.654,23.73,57,0,17.95,45.2
High,3F8C,COIMBRES01DEL02,haze,Drinks,motorcycle,29,3.4,11.016.298,76.972.076,11.096.298,77.052.076,26,65,0,16.98,4.853.333.333
High,374F,BANGRES03DEL03,haze,Drinks,motorcycle,28,4.7,12.979.166,77.640.709,13.069.166,77.730.709,22.15,74,0,18.4,43.1
High,76EE,HYDRES13DEL02,haze,Snack,motorcycle,27,4.5,17.431.477,7.840.035,17.511.477,7.848.035,23.78,57,0,19.64,4.756.666.667
High,5D56,HYDRES19DEL02,haze,Meal,motorcycle,22,4,17.458.998,78.500.366,17.538.998,78.580.366,23.71,57,0,17.68,4.268.333.333
High,43F9,COIMBRES07DEL03,haze,Meal,motorcycle,36,4.7,1.096.185,76.971.082,1.102.185,77.031.082,25.99,65,0,14.95,3.853.333.333
High,1D24,INDORES01DEL03,haze,Buffet,motorcycle,37,4.7,22.695.207,75.866.059,22.785.207,75.956.059,23.11,60,0,23.47,4.711.666.667
High,7F25,INDORES20DEL03,haze,Snack,motorcycle,21,4.8,22.732.225,75.874.765,22.822.225,75.964.765,23.21,60,0,18.3,38.25
High,9FD5,BANGRES19DEL01,haze,Meal,electric_scooter,24,4.8,12.914.264,776.784,12.984.264,777.484,23.09,73,0,17.36,4.446.666.667
High,DFB8,ALHRES07DEL03,clear sky,Meal,motorcycle,32,4.6,25.449.659,81.839.744,25.509.659,81.899.744,25.48,43,0,16.35,3.676.666.667
High,FBD,MYSRES11DEL02,clear sky,Drinks,motorcycle,20,4.8,12.323.225,76.630.028,12.453.225,76.760.028,20.29,68,0,25.16,4.576.666.667
High,8324,COIMBRES06DEL01,haze,Meal,scooter,27,4,11.021.278,76.995.017,11.131.278,77.105.017,26.2,65,0,21.79,4.283.333.333
High,BB41,BANGRES20DEL03,haze,Buffet,motorcycle,24,4.1,12.972.161,77.596.014,13.032.161,77.656.014,22.58,74,0,11.84,4.161.666.667
High,2.00E+67,INDORES07DEL01,haze,Drinks,motorcycle,32,4.6,22.722.634,75.886.959,22.792.634,75.956.959,23.11,60,0,17.07,47.15
High,A9B2,INDORES01DEL01,haze,Meal,motorcycle,21,4.7,22.695.207,75.866.059,22.765.207,75.936.059,23.07,60,0,16.38,3.333.333.333
High,74BA,COIMBRES14DEL01,haze,Drinks,scooter,33,3.9,11.003.681,76.975.525,11.073.681,77.045.525,26.06,65,0,14.51,4.203.333.333
High,3210,PUNERES03DEL03,clear sky,Drinks,scooter,39,4.5,18.554.382,73.798.206,18.614.382,73.858.206,22.69,49,0,12.84,4.626.666.667
High,6515,RANCHIRES09DEL01,scattered clouds,Buffet,motorcycle,37,4,23.351.058,85.325.731,23.461.058,85.435.731,21.26,63,0,18.15,3.661.666.667
High,7D48,PUNERES12DEL02,clear sky,Snack,scooter,28,4.9,18.520.016,73.830.547,18.600.016,73.910.547,22.96,48,0,15.99,4.278.333.333
High,DA9,COIMBRES15DEL01,haze,Buffet,scooter,37,3.5,11.006.686,76.951.736,11.076.686,77.021.736,25.95,65,0,13.62,3.408.333.333
High,252E,RANCHIRES18DEL02,mist,Meal,scooter,34,4.2,23.351.489,85.324.253,23.431.489,85.404.253,21.25,78,0,16.14,3.588.333.333
High,C326,GOARES17DEL02,broken clouds,Snack,motorcycle,30,4.3,15.496.162,73.825.364,15.576.162,73.905.364,28.99,70,0,19,4.983.333.333
High,76C,RANCHIRES11DEL01,scattered clouds,Snack,scooter,29,4.6,23.359.194,85.325.447,23.469.194,85.435.447,21.25,63,0,19.03,4.016.666.667
High,43F2,PUNERES16DEL03,clear sky,Drinks,motorcycle,23,4.9,18.536.718,73.830.327,18.626.718,73.920.327,22.98,48,0,18.15,52.9
High,7662,MYSRES06DEL02,clear sky,Drinks,motorcycle,35,4.8,12.323.994,76.626.167,12.453.994,76.756.167,20.29,68,0,25,4.748.333.333
High,22B5,BANGRES15DEL02,haze,Buffet,motorcycle,25,4.6,12.975.377,77.696.664,13.025.377,77.746.664,22.82,74,0,16.42,37.95
High,2B5B,MUMRES02DEL01,clear sky,Buffet,electric_scooter,31,4.6,19.221.315,72.862.381,19.291.315,72.932.381,28.81,53,0,14.75,3.601.666.667
High,D4CF,GOARES07DEL03,scattered clouds,Buffet,motorcycle,32,4.9,15.561.295,73.749.478,15.621.295,73.809.478,28.58,69,0,14.38,3.566.666.667
High,A2D7,COIMBRES15DEL02,haze,Buffet,scooter,32,4.1,11.006.686,76.951.736,11.086.686,77.031.736,25.95,65,0,17.81,3.853.333.333
High,7FD9,MUMRES15DEL01,smoke,Buffet,motorcycle,23,5,19.176.269,72.836.721,19.246.269,72.906.721,27.44,54,0,16.36,48.65
High,8.00E+15,HYDRES05DEL02,haze,Snack,electric_scooter,35,4.9,17.433.809,78.386.744,17.483.809,78.436.744,23.83,57,0,14.33,4.263.333.333
High,3997,PUNERES07DEL01,clear sky,Snack,motorcycle,33,4.5,18.546.947,73.900.626,18.616.947,73.970.626,23.09,48,0,15.98,44.6
High,AD0,CHENRES07DEL03,overcast clouds,Drinks,scooter,38,5,13.081.878,80.248.519,13.141.878,80.308.519,28.49,82,0,12.17,43.35
High,B3BA,COIMBRES16DEL02,haze,Meal,electric_scooter,28,5,11.010.375,7.695.295,11.090.375,7.703.295,25.95,65,0,17.37,33.5
High,D33C,KOCRES16DEL01,few clouds,Drinks,motorcycle,37,4,10.003.064,76.307.589,10.073.064,76.377.589,24.59,88,0,15.29,4.293.333.333
High,6A84,MUMRES07DEL02,smoke,Drinks,scooter,36,4.7,19.091.458,72.827.808,19.141.458,72.877.808,28.85,54,0,12.1,4.716.666.667
High,DDBC,BHPRES08DEL02,clear sky,Drinks,motorcycle,31,4.1,23.232.537,77.429.845,23.312.537,77.509.845,21.94,43,0,20.99,4.961.666.667
High,448C,BANGRES010DEL01,haze,Meal,scooter,39,4.6,12.933.298,77.614.293,13.003.298,77.684.293,22.91,74,0,14.22,3.788.333.333
High,6EE6,INDORES19DEL01,clear sky,Snack,motorcycle,30,4.7,22.745.536,75.893.106,22.855.536,76.003.106,23.32,43,0,26.6,49.5
High,66D7,PUNERES04DEL03,clear sky,Snack,motorcycle,28,4.8,1.851.421,73.838.429,1.860.421,73.928.429,22.98,48,0,16.48,4.453.333.333
High,76FB,SURRES11DEL01,clear sky,Snack,scooter,34,4.6,21.157.735,72.768.778,21.267.735,72.878.778,24.92,43,0,22.71,48.65
High,60C3,BANGRES07DEL01,haze,Snack,motorcycle,20,4.6,12.978.453,77.643.685,13.048.453,77.713.685,22.48,74,0,12.74,3.626.666.667
High,7.00E+36,SURRES15DEL03,mist,Snack,scooter,33,4.7,21.160.522,72.771.477,21.250.522,72.861.477,24.95,73,0,16.08,4.103.333.333
High,C5E6,ALHRES16DEL01,clear sky,Meal,motorcycle,21,4.9,25.450.377,81.834.236,25.520.377,81.904.236,25.48,43,0,17.3,37.95
High,69B4,BANGRES19DEL03,haze,Drinks,scooter,39,5,12.914.264,776.784,12.974.264,777.384,23.27,73,0,17.1,49.55
High,30FA,JAPRES14DEL01,clear sky,Drinks,motorcycle,22,4.8,2.688.842,75.800.689,2.699.842,75.910.689,23.95,28,0,20.53,5.131.666.667
High,C70F,ALHRES13DEL02,clear sky,Snack,scooter,28,5,25.451.646,81.832.796,25.531.646,81.912.796,25.19,43,0,16.18,4.006.666.667
High,7.10E+07,HYDRES04DEL01,haze,Buffet,motorcycle,31,4.6,17.411.028,78.329.645,17.481.028,78.399.645,23.8,57,0,15.79,3.843.333.333
High,D67A,KNPRES01DEL01,clear sky,Snack,scooter,29,5,26.483.672,80.320.708,26.553.672,80.390.708,25.62,42,0,15.68,4.351.666.667
High,8FE9,HYDRES09DEL01,haze,Snack,motorcycle,37,4.3,17.431.668,78.408.321,17.501.668,78.478.321,23.78,57,0,18.23,4.576.666.667
High,15C9,VADRES14DEL02,haze,Snack,motorcycle,22,4.8,22.311.603,73.165.012,22.391.603,73.245.012,25.98,57,0,15.98,3.653.333.333
High,3F34,VADRES11DEL02,haze,Meal,motorcycle,29,4.7,22.308.096,73.167.753,22.388.096,73.247.753,25.98,57,0,16.42,33.55
High,42D0,MUMRES06DEL02,smoke,Meal,motorcycle,29,4.3,19.055.831,72.833.984,19.135.831,72.913.984,28.71,54,0,21.55,4.928.333.333
High,333C,SURRES11DEL03,mist,Buffet,electric_scooter,22,4.8,21.157.735,72.768.778,21.247.735,72.858.778,24.95,73,0,16.08,3.833.333.333
High,4DA5,HYDRES17DEL01,haze,Meal,motorcycle,23,4.7,17.451.976,78.385.883,17.521.976,78.455.883,23.81,57,0,14.76,3.906.666.667
High,71AD,PUNERES11DEL01,clear sky,Drinks,electric_scooter,23,4.9,18.533.811,73.899.315,18.603.811,73.969.315,23.03,48,0,16.11,4.978.333.333
High,8A6D,BANGRES12DEL02,haze,Meal,motorcycle,39,4.8,12.939.496,77.625.999,12.989.496,77.675.999,23.08,73,0,13.33,36
High,58F7,HYDRES07DEL01,haze,Meal,electric_scooter,22,3.3,17.424.114,78.347.554,17.494.114,78.417.554,23.88,57,0,16.42,3.491.666.667
High,BB82,JAPRES20DEL02,clear sky,Snack,motorcycle,33,4.7,26.956.431,75.776.649,27.036.431,75.856.649,22.92,28,0,16.68,3.883.333.333
High,33D3,COIMBRES02DEL03,haze,Snack,motorcycle,20,4.8,11.022.477,76.995.667,11.112.477,77.085.667,26.12,65,0,16.73,3.973.333.333
High,2ECE,SURRES11DEL01,,Drinks,motorcycle,24,4.5,21.157.735,72.768.778,21.267.735,72.878.778,,,,22.71,#N/A
High,3.30E+04,COIMBRES03DEL02,haze,Buffet,scooter,37,4.9,11.025.083,77.015.393,11.155.083,77.145.393,26.26,65,0,29.81,47.05
High,1352,PUNERES010DEL03,clear sky,Buffet,motorcycle,29,4.6,18.539.299,73.897.902,18.569.299,73.927.902,23.02,48,0,08.03,3.318.333.333
High,5.30E+10,INDORES20DEL01,haze,Drinks,motorcycle,20,4.4,22.732.225,75.874.765,22.802.225,75.944.765,23.14,60,0,14.82,4.341.666.667
High,8.20E+01,COIMBRES04DEL02,haze,Drinks,motorcycle,27,4.5,11.024.839,77.007.003,11.154.839,77.137.003,26.26,65,0,30.43,54.6
High,1C5A,VADRES11DEL02,haze,Snack,motorcycle,23,4.1,22.308.096,73.167.753,22.388.096,73.247.753,25.99,57,0,16.42,3.953.333.333
High,9F5F,PUNERES12DEL03,clear sky,Drinks,motorcycle,34,4.5,18.520.016,73.830.547,18.580.016,73.890.547,22.91,49,0,13,4.621.666.667
